user,video,delta,theta,alpha,beta,op
14,18,-2.128,-0.308,-3.166,-0.301,3
14,19,-2.036,-0.307,-4.068,-0.303,4
14,20,-2.086,-0.307,-2.929,-0.304,4
14,21,-1.949,-0.319,-3.615,-0.293,2
14,22,-2.043,-0.312,-2.732,-0.300,1
14,23,-1.842,-0.315,-2.044,-0.308,2
14,24,-2.029,-0.307,-3.404,-0.304,2
14,25,-1.920,-0.312,-2.283,-0.305,1
14,26,-2.289,-0.323,-3.579,-0.285,1
14,27,-1.995,-0.309,-2.908,-0.303,3
14,28,-2.010,-0.332,-1.909,-0.291,1
14,29,-2.045,-0.311,-2.537,-0.301,2
14,30,-1.926,-0.306,-3.729,-0.307,2
14,31,-2.069,-0.327,-2.326,-0.287,2
14,32,-1.791,-0.326,-4.104,-0.291,2
14,33,-2.154,-0.313,-2.669,-0.297,2
14,34,-1.931,-0.340,-1.633,-0.294,2
14,35,-1.930,-0.321,-1.668,-0.310,2
14,36,-2.097,-0.304,-3.560,-0.305,2
14,37,-1.956,-0.306,-2.767,-0.307,2
14,38,-1.969,-0.323,-3.068,-0.290,2
14,39,-1.955,-0.323,-3.106,-0.290,4
14,40,-2.128,-0.339,-4.203,-0.272,4
15,1,-1.854,-0.326,-3.788,-0.290,4
15,2,-2.227,-0.318,-2.514,-0.293,3
15,3,-2.020,-0.311,-3.492,-0.300,3
15,4,-2.319,-0.302,-3.722,-0.304,3
15,5,-1.772,-0.320,-2.285,-0.301,4
15,6,-2.257,-0.307,-2.875,-0.301,4
15,7,-1.926,-0.317,-3.597,-0.296,3
15,8,-2.213,-0.303,-3.573,-0.304,4
15,9,-1.996,-0.309,-3.226,-0.303,4
15,10,-2.038,-0.321,-2.875,-0.291,2
15,11,-1.951,-0.315,-3.528,-0.297,4
15,12,-1.980,-0.325,-2.153,-0.293,3
15,13,-1.638,-0.341,-2.209,-0.288,3
15,14,-1.888,-0.313,-2.936,-0.301,3
15,15,-2.057,-0.308,-3.781,-0.302,3
15,16,-2.147,-0.313,-3.238,-0.296,1
15,17,-1.870,-0.318,-3.046,-0.296,3
15,18,-1.942,-0.308,-3.900,-0.305,3
15,19,-1.762,-0.323,-3.402,-0.295,3
15,20,-2.128,-0.309,-3.970,-0.300,4
15,21,-2.042,-0.330,-2.831,-0.283,1
15,22,-2.024,-0.309,-2.262,-0.306,1
15,23,-2.325,-0.319,-4.092,-0.288,1
15,24,-1.894,-0.317,-2.496,-0.300,2
15,25,-1.874,-0.315,-4.283,-0.299,2
15,26,-1.971,-0.318,-2.364,-0.298,1
15,27,-2.066,-0.311,-4.428,-0.299,3
15,28,-1.945,-0.314,-2.873,-0.299,1
15,29,-1.925,-0.312,-3.513,-0.301,2
15,30,-2.059,-0.319,-2.178,-0.297,2
15,31,-1.881,-0.312,-3.342,-0.302,1
15,32,-2.341,-0.300,-3.439,-0.306,2
15,33,-2.037,-0.305,-3.427,-0.306,1
15,34,-1.886,-0.357,-2.255,-0.266,2
15,35,-1.938,-0.314,-4.009,-0.299,4
15,36,-1.981,-0.324,-3.004,-0.288,4
15,37,-2.199,-0.311,-3.690,-0.297,2
15,38,-2.025,-0.311,-2.787,-0.301,2
15,39,-2.120,-0.306,-2.607,-0.304,2
15,40,-1.967,-0.315,-3.117,-0.297,2
16,1,-2.474,-0.300,-3.030,-0.305,2
16,2,-2.190,-0.314,-2.825,-0.296,4
16,3,-2.231,-0.305,-2.896,-0.303,4
16,4,-2.154,-0.311,-3.126,-0.298,4
16,5,-2.299,-0.309,-2.625,-0.300,4
16,6,-2.506,-0.311,-4.317,-0.294,1
16,7,-2.445,-0.316,-2.990,-0.290,3
16,8,-2.667,-0.306,-2.645,-0.300,1
16,9,-2.252,-0.300,-3.337,-0.307,1
16,10,-2.262,-0.296,-2.749,-0.312,4
16,11,-2.094,-0.305,-2.581,-0.307,3
16,12,-2.007,-0.310,-2.697,-0.303,3
16,13,-2.238,-0.307,-2.877,-0.301,1
16,14,-2.284,-0.304,-2.591,-0.305,2
16,15,-2.111,-0.321,-3.358,-0.289,2
16,16,-2.045,-0.313,-3.465,-0.298,1
16,17,-2.256,-0.307,-2.307,-0.304,2
16,18,-2.300,-0.301,-4.462,-0.305,4
16,19,-1.971,-0.300,-2.599,-0.314,1
16,20,-2.487,-0.306,-3.203,-0.300,2
16,21,-2.369,-0.299,-2.960,-0.308,1
16,22,-2.101,-0.320,-2.386,-0.293,3
16,23,-2.198,-0.304,-2.660,-0.305,1
16,24,-2.108,-0.301,-2.889,-0.309,2
16,25,-2.270,-0.332,-3.623,-0.277,1
16,26,-2.161,-0.305,-2.565,-0.305,2
16,27,-2.443,-0.305,-3.783,-0.301,2
16,28,-1.940,-0.328,-2.227,-0.290,1
16,29,-2.536,-0.300,-3.236,-0.305,1
16,30,-2.697,-0.298,-4.349,-0.306,3
16,31,-2.319,-0.309,-3.732,-0.297,2
16,32,-2.276,-0.306,-2.898,-0.302,4
16,33,-2.208,-0.306,-3.818,-0.302,1
16,34,-2.241,-0.303,-2.937,-0.305,2
16,35,-2.272,-0.307,-3.815,-0.300,1
16,36,-2.565,-0.299,-2.914,-0.306,3
16,37,-2.390,-0.293,-4.944,-0.313,4
16,38,-2.321,-0.294,-3.298,-0.313,2
16,39,-2.276,-0.311,-2.704,-0.298,4
16,40,-2.482,-0.305,-4.100,-0.300,1
17,1,-2.051,-0.333,-2.302,-0.283,2
17,2,-2.030,-0.317,-4.427,-0.293,4
17,3,-2.195,-0.312,-4.481,-0.296,4
17,4,-2.134,-0.318,-3.296,-0.292,4
17,5,-1.868,-0.326,-2.463,-0.291,4
17,6,-1.996,-0.316,-2.640,-0.297,4
17,7,-2.046,-0.321,-2.183,-0.295,4
17,8,-2.028,-0.314,-3.162,-0.297,3
17,9,-2.021,-0.316,-3.474,-0.295,4
17,10,-1.992,-0.311,-3.706,-0.300,4
17,11,-2.152,-0.308,-3.759,-0.301,4
17,12,-1.978,-0.324,-2.486,-0.291,3
17,13,-2.192,-0.316,-2.891,-0.293,2
17,14,-2.177,-0.316,-2.803,-0.294,4
17,15,-1.974,-0.313,-2.895,-0.299,3
17,16,-2.026,-0.317,-3.973,-0.293,3
17,17,-2.040,-0.313,-4.963,-0.298,1
17,18,-1.949,-0.315,-3.103,-0.298,3
17,19,-2.014,-0.314,-2.758,-0.299,4
17,20,-1.884,-0.315,-2.876,-0.300,3
17,21,-1.869,-0.319,-3.377,-0.295,1
17,22,-2.100,-0.311,-2.735,-0.299,1
17,23,-2.290,-0.311,-2.657,-0.298,1
17,24,-1.924,-0.322,-4.095,-0.291,1
17,25,-2.142,-0.316,-3.279,-0.293,3
17,26,-2.195,-0.322,-3.545,-0.287,1
17,27,-1.946,-0.316,-4.344,-0.296,1
17,28,-2.168,-0.310,-2.921,-0.299,3
17,29,-2.082,-0.322,-3.560,-0.288,3
17,30,-2.076,-0.314,-2.918,-0.297,2
17,31,-1.949,-0.312,-3.530,-0.300,2
17,32,-2.144,-0.324,-2.580,-0.288,2
17,33,-2.091,-0.318,-4.248,-0.291,2
17,34,-2.063,-0.317,-3.292,-0.293,2
17,35,-2.196,-0.312,-2.603,-0.298,2
17,36,-1.940,-0.314,-2.979,-0.300,2
17,37,-2.123,-0.308,-3.616,-0.301,2
17,38,-2.032,-0.317,-3.253,-0.294,2
17,39,-2.223,-0.316,-2.560,-0.294,4
17,40,-2.070,-0.311,-3.768,-0.299,4
18,1,-2.013,-0.314,-2.905,-0.298,4
18,2,-2.125,-0.324,-2.840,-0.287,4
18,3,-1.870,-0.326,-2.981,-0.290,4
18,4,-2.178,-0.324,-3.464,-0.285,4
18,5,-2.129,-0.324,-2.342,-0.290,4
18,6,-2.105,-0.321,-2.679,-0.290,4
18,7,-2.248,-0.327,-1.646,-0.300,4
18,8,-2.145,-0.309,-3.548,-0.299,4
18,9,-1.896,-0.313,-2.493,-0.303,4
18,10,-2.008,-0.310,-2.995,-0.301,4
18,11,-2.226,-0.307,-2.857,-0.301,4
18,12,-2.178,-0.316,-3.037,-0.293,3
18,13,-2.101,-0.319,-2.800,-0.292,3
18,14,-2.014,-0.314,-2.090,-0.303,3
18,15,-1.921,-0.312,-2.308,-0.305,4
18,16,-1.848,-0.313,-4.307,-0.301,1
18,17,-2.122,-0.305,-3.407,-0.304,4
18,18,-2.188,-0.316,-2.139,-0.299,3
18,19,-2.036,-0.310,-3.821,-0.301,4
18,20,-1.832,-0.304,-3.721,-0.311,4
18,21,-1.959,-0.321,-3.017,-0.292,1
18,22,-2.011,-0.356,-2.476,-0.262,3
18,23,-2.145,-0.309,-3.946,-0.300,1
18,24,-1.928,-0.316,-2.547,-0.299,2
18,25,-2.012,-0.321,-3.238,-0.291,2
18,26,-2.135,-0.308,-3.243,-0.301,3
18,27,-2.011,-0.315,-3.482,-0.296,4
18,28,-2.073,-0.311,-3.648,-0.299,3
18,29,-2.096,-0.346,-1.624,-0.286,1
18,30,-2.211,-0.306,-2.943,-0.303,2
18,31,-2.171,-0.303,-3.440,-0.306,2
18,32,-2.109,-0.325,-2.177,-0.291,2
18,33,-2.018,-0.307,-3.191,-0.304,1
18,34,-1.932,-0.372,-1.561,-0.270,1
18,35,-2.180,-0.307,-3.729,-0.301,4
18,36,-2.342,-0.302,-3.356,-0.305,4
18,37,-2.020,-0.318,-2.555,-0.296,2
18,38,-2.212,-0.319,-3.272,-0.289,1
18,39,-2.094,-0.318,-1.884,-0.303,1
18,40,-2.220,-0.297,-2.014,-0.319,1
19,1,-2.070,-0.312,-3.975,-0.298,4
19,2,-1.980,-0.311,-3.177,-0.301,4
19,3,-1.993,-0.313,-2.416,-0.301,4
19,4,-2.085,-0.311,-3.404,-0.299,4
19,5,-2.139,-0.312,-2.669,-0.298,4
19,6,-2.151,-0.325,-3.813,-0.284,4
19,7,-1.963,-0.312,-3.475,-0.300,4
19,8,-1.908,-0.313,-3.273,-0.301,4
19,9,-1.940,-0.319,-2.754,-0.295,4
19,10,-2.266,-0.306,-4.647,-0.300,4
19,11,-2.088,-0.346,-2.391,-0.270,4
19,12,-1.969,-0.320,-4.150,-0.292,4
19,13,-2.088,-0.315,-3.070,-0.295,4
19,14,-2.178,-0.355,-2.543,-0.261,3
19,15,-2.039,-0.311,-3.275,-0.299,3
19,16,-2.051,-0.308,-3.079,-0.302,1
19,17,-2.154,-0.310,-3.341,-0.298,3
19,18,-1.934,-0.320,-2.528,-0.295,4
19,19,-2.100,-0.311,-3.676,-0.298,4
19,20,-1.929,-0.314,-4.151,-0.299,4
19,21,-2.180,-0.381,-1.274,-0.280,1
19,22,-2.061,-0.321,-2.082,-0.296,3
19,23,-2.009,-0.311,-2.846,-0.301,1
19,24,-1.921,-0.319,-3.061,-0.295,1
19,25,-2.045,-0.329,-2.396,-0.286,1
19,26,-2.006,-0.307,-3.253,-0.304,1
19,27,-2.095,-0.310,-4.019,-0.299,1
19,28,-2.126,-0.309,-3.634,-0.300,3
19,29,-1.962,-0.313,-2.653,-0.300,2
19,30,-2.095,-0.324,-1.942,-0.296,1
19,31,-2.071,-0.310,-2.572,-0.302,4
19,32,-1.883,-0.311,-2.828,-0.304,2
19,33,-1.889,-0.321,-2.513,-0.296,2
19,34,-1.988,-0.312,-3.500,-0.299,2
19,35,-2.044,-0.311,-3.389,-0.299,2
19,36,-1.970,-0.334,-2.478,-0.282,2
19,37,-2.105,-0.312,-2.858,-0.298,2
19,38,-2.179,-0.311,-3.861,-0.297,2
19,39,-2.059,-0.314,-3.609,-0.296,4
19,40,-2.087,-0.312,-5.080,-0.297,2
20,1,-2.003,-0.320,-2.271,-0.296,3
20,2,-2.221,-0.307,-3.342,-0.300,4
20,3,-2.111,-0.312,-2.912,-0.298,3
20,4,-2.061,-0.321,-2.199,-0.295,4
20,5,-2.218,-0.315,-2.743,-0.294,4
20,6,-1.987,-0.316,-3.296,-0.296,4
20,7,-2.053,-0.313,-3.155,-0.298,4
20,8,-2.061,-0.315,-2.959,-0.296,4
20,9,-2.027,-0.312,-3.667,-0.299,4
20,10,-2.070,-0.309,-4.004,-0.301,4
20,11,-2.052,-0.310,-3.215,-0.300,4
20,12,-2.239,-0.349,-2.489,-0.265,4
20,13,-2.134,-0.340,-2.405,-0.274,4
20,14,-2.063,-0.319,-2.463,-0.294,4
20,15,-2.107,-0.333,-2.279,-0.282,4
20,16,-1.997,-0.315,-2.946,-0.297,3
20,17,-2.142,-0.307,-2.883,-0.302,3
20,18,-2.188,-0.311,-3.010,-0.298,4
20,19,-2.140,-0.308,-2.121,-0.307,4
20,20,-2.035,-0.324,-3.594,-0.287,4
20,21,-2.116,-0.316,-2.544,-0.296,1
20,22,-1.953,-0.325,-2.376,-0.291,2
20,23,-1.998,-0.333,-3.610,-0.280,2
20,24,-2.108,-0.323,-2.626,-0.289,2
20,25,-1.949,-0.313,-4.030,-0.299,2
20,26,-2.046,-0.322,-3.602,-0.288,1
20,27,-2.296,-0.321,-2.725,-0.288,3
20,28,-2.040,-0.330,-2.899,-0.282,3
20,29,-2.283,-0.346,-2.722,-0.266,2
20,30,-2.120,-0.315,-3.527,-0.294,2
20,31,-1.931,-0.345,-3.205,-0.271,2
20,32,-2.101,-0.337,-3.247,-0.275,4
20,33,-2.301,-0.380,-1.422,-0.267,2
20,34,-2.049,-0.336,-3.221,-0.277,2
20,35,-2.055,-0.343,-3.785,-0.270,2
20,36,-1.958,-0.317,-2.444,-0.298,2
20,37,-2.181,-0.328,-1.752,-0.296,2
20,38,-2.067,-0.318,-3.202,-0.293,2
20,39,-1.770,-0.358,-1.775,-0.278,2
20,40,-2.005,-0.316,-2.189,-0.300,1
21,1,-2.249,-0.311,-2.577,-0.298,3
21,2,-2.140,-0.314,-2.625,-0.297,4
21,3,-2.245,-0.308,-2.307,-0.303,1
21,4,-2.391,-0.308,-3.035,-0.298,4
21,5,-2.141,-0.305,-2.932,-0.305,4
21,6,-2.249,-0.336,-3.033,-0.274,4
21,7,-2.228,-0.315,-3.514,-0.293,4
21,8,-2.261,-0.308,-3.117,-0.300,4
21,9,-2.232,-0.308,-2.818,-0.301,4
21,10,-2.095,-0.312,-2.958,-0.299,4
21,11,-2.211,-0.313,-3.203,-0.295,4
21,12,-2.141,-0.318,-3.142,-0.291,1
21,13,-2.122,-0.308,-3.934,-0.300,2
21,14,-2.232,-0.303,-4.021,-0.304,4
21,15,-2.211,-0.317,-3.013,-0.292,4
21,16,-1.929,-0.311,-3.902,-0.301,4
21,17,-2.017,-0.317,-2.781,-0.295,3
21,18,-2.247,-0.309,-3.793,-0.298,4
21,19,-2.144,-0.311,-3.304,-0.298,4
21,20,-2.271,-0.330,-2.675,-0.280,2
21,21,-2.073,-0.323,-2.233,-0.292,1
21,22,-2.130,-0.323,-2.460,-0.289,2
21,23,-1.909,-0.318,-3.640,-0.295,2
21,24,-2.155,-0.314,-2.347,-0.298,2
21,25,-2.047,-0.312,-3.687,-0.299,2
21,26,-2.145,-0.312,-2.981,-0.297,1
21,27,-2.144,-0.305,-3.241,-0.304,2
21,28,-2.229,-0.326,-2.304,-0.287,2
21,29,-2.194,-0.314,-2.464,-0.296,2
21,30,-2.235,-0.309,-2.801,-0.300,2
21,31,-2.399,-0.303,-2.659,-0.304,4
21,32,-2.171,-0.310,-2.773,-0.300,4
21,33,-2.150,-0.308,-2.763,-0.302,4
21,34,-2.156,-0.320,-1.758,-0.304,1
21,35,-2.096,-0.315,-2.768,-0.296,1
21,36,-2.084,-0.319,-2.655,-0.292,4
21,37,-1.965,-0.309,-2.873,-0.304,2
21,38,-2.105,-0.318,-2.173,-0.297,2
21,39,-2.227,-0.320,-2.539,-0.290,4
21,40,-2.285,-0.307,-2.963,-0.301,2
22,1,-2.136,-0.303,-3.101,-0.306,3
22,2,-1.960,-0.317,-4.198,-0.295,4
22,3,-2.339,-0.321,-3.335,-0.286,4
22,4,-1.956,-0.336,-2.374,-0.281,4
22,5,-1.969,-0.359,-1.963,-0.267,4
22,6,-1.755,-0.407,-2.415,-0.231,1
22,7,-1.919,-0.316,-2.453,-0.300,3
22,8,-2.170,-0.319,-3.054,-0.290,3
22,9,-2.074,-0.328,-2.632,-0.285,4
22,10,-1.986,-0.334,-2.193,-0.284,2
22,11,-2.059,-0.323,-2.703,-0.289,4
22,12,-1.808,-0.318,-2.927,-0.299,1
22,13,-1.904,-0.319,-2.526,-0.297,3
22,14,-1.953,-0.319,-2.955,-0.295,4
22,15,-2.110,-0.316,-3.111,-0.293,4
22,16,-2.066,-0.305,-2.604,-0.307,3
22,17,-2.242,-0.318,-2.756,-0.291,3
22,18,-1.951,-0.323,-1.940,-0.299,4
22,19,-2.076,-0.325,-3.539,-0.286,4
22,20,-1.974,-0.330,-2.804,-0.284,4
22,21,-2.135,-0.319,-2.089,-0.297,1
22,22,-2.045,-0.328,-2.136,-0.289,1
22,23,-1.951,-0.321,-1.844,-0.304,2
22,24,-2.071,-0.318,-2.056,-0.299,2
22,25,-2.034,-0.326,-2.441,-0.289,1
22,26,-2.138,-0.337,-1.925,-0.283,1
22,27,-2.124,-0.343,-1.563,-0.291,4
22,28,-2.030,-0.326,-2.364,-0.289,1
22,29,-1.893,-0.313,-2.171,-0.306,2
22,30,-2.122,-0.318,-2.319,-0.295,2
22,31,-2.094,-0.328,-2.986,-0.283,1
22,32,-1.904,-0.334,-2.508,-0.283,2
22,33,-2.084,-0.317,-2.271,-0.297,2
22,34,-2.028,-0.333,-3.208,-0.279,4
22,35,-2.412,-0.307,-2.231,-0.303,2
22,36,-2.182,-0.309,-2.709,-0.301,2
22,37,-2.041,-0.320,-2.907,-0.291,2
22,38,-2.188,-0.336,-3.477,-0.274,2
22,39,-2.060,-0.326,-2.750,-0.286,2
22,40,-1.946,-0.319,-2.105,-0.300,1
23,1,-2.294,-0.305,-3.677,-0.302,4
23,2,-2.333,-0.304,-2.788,-0.303,4
23,3,-2.287,-0.298,-2.572,-0.311,3
23,4,-2.342,-0.303,-2.395,-0.306,4
23,5,-2.344,-0.300,-3.401,-0.306,4
23,6,-2.418,-0.304,-3.079,-0.302,3
23,7,-2.273,-0.308,-1.982,-0.308,4
23,8,-2.442,-0.307,-3.080,-0.299,3
23,9,-2.226,-0.305,-4.813,-0.302,3
23,10,-2.273,-0.312,-2.841,-0.296,3
23,11,-2.240,-0.289,-3.486,-0.319,3
23,12,-2.257,-0.299,-3.952,-0.308,3
23,13,-2.455,-0.308,-2.619,-0.299,4
23,14,-2.321,-0.322,-1.848,-0.297,4
23,15,-2.608,-0.303,-3.259,-0.302,3
23,16,-2.268,-0.312,-2.059,-0.303,3
23,17,-2.342,-0.308,-2.565,-0.301,1
23,18,-2.275,-0.303,-2.708,-0.306,3
23,19,-2.448,-0.308,-2.365,-0.301,4
23,20,-2.305,-0.310,-2.868,-0.298,1
23,21,-2.520,-0.310,-2.856,-0.296,1
23,22,-2.166,-0.312,-2.694,-0.298,1
23,23,-2.347,-0.298,-3.121,-0.308,1
23,24,-2.293,-0.308,-2.185,-0.305,3
23,25,-2.200,-0.309,-3.694,-0.299,1
23,26,-2.314,-0.312,-3.230,-0.295,1
23,27,-2.310,-0.302,-3.148,-0.305,3
23,28,-2.271,-0.310,-2.897,-0.298,3
23,29,-2.370,-0.309,-2.120,-0.304,1
23,30,-2.244,-0.301,-3.601,-0.307,1
23,31,-2.356,-0.297,-2.483,-0.312,1
23,32,-2.369,-0.314,-3.397,-0.293,4
23,33,-2.316,-0.310,-2.242,-0.301,3
23,34,-2.310,-0.312,-2.694,-0.296,4
23,35,-2.173,-0.313,-2.759,-0.297,3
23,36,-2.236,-0.298,-2.766,-0.311,1
23,37,-2.317,-0.307,-2.999,-0.300,1
23,38,-2.166,-0.305,-2.620,-0.305,1
23,39,-2.200,-0.304,-3.295,-0.304,1
23,40,-2.466,-0.302,-3.575,-0.303,1
24,1,-1.879,-0.320,-2.002,-0.303,4
24,2,-2.021,-0.316,-2.635,-0.297,4
24,3,-2.073,-0.338,-3.927,-0.274,4
24,4,-2.134,-0.312,-2.205,-0.302,4
24,5,-1.985,-0.315,-2.845,-0.297,4
24,6,-1.901,-0.328,-2.133,-0.293,4
24,7,-1.955,-0.315,-2.474,-0.300,2
24,8,-2.044,-0.316,-2.814,-0.295,3
24,9,-1.882,-0.315,-2.640,-0.301,4
24,10,-1.930,-0.321,-1.847,-0.304,4
24,11,-2.136,-0.323,-4.210,-0.286,4
24,12,-2.003,-0.318,-3.639,-0.293,3
24,13,-1.906,-0.319,-5.310,-0.294,4
24,14,-1.884,-0.326,-1.790,-0.302,4
24,15,-1.998,-0.315,-4.265,-0.296,3
24,16,-1.971,-0.325,-3.102,-0.288,1
24,17,-1.930,-0.315,-2.696,-0.299,2
24,18,-2.083,-0.316,-3.108,-0.294,4
24,19,-1.924,-0.324,-3.667,-0.289,4
24,20,-2.097,-0.334,-1.936,-0.286,2
24,21,-2.053,-0.320,-2.487,-0.293,2
24,22,-2.052,-0.312,-3.444,-0.298,2
24,23,-1.911,-0.318,-3.419,-0.295,2
24,24,-2.043,-0.315,-2.715,-0.297,2
24,25,-1.896,-0.321,-2.876,-0.293,2
24,26,-1.971,-0.314,-2.862,-0.298,2
24,27,-1.955,-0.320,-2.384,-0.296,4
24,28,-2.013,-0.322,-3.182,-0.290,2
24,29,-1.938,-0.319,-3.281,-0.294,2
24,30,-2.014,-0.313,-3.032,-0.299,2
24,31,-2.067,-0.328,-3.064,-0.283,2
24,32,-2.040,-0.309,-2.786,-0.303,2
24,33,-1.931,-0.314,-4.860,-0.299,3
24,34,-1.911,-0.329,-2.811,-0.286,2
24,35,-2.092,-0.374,-4.244,-0.245,2
24,36,-2.026,-0.326,-2.994,-0.286,1
24,37,-1.993,-0.317,-2.756,-0.295,2
24,38,-1.954,-0.318,-4.170,-0.294,2
24,39,-2.159,-0.313,-3.035,-0.296,2
24,40,-1.972,-0.338,-3.087,-0.276,2
25,1,-2.241,-0.309,-3.726,-0.298,4
25,2,-2.083,-0.318,-4.020,-0.292,2
25,3,-2.135,-0.308,-2.994,-0.301,4
25,4,-2.014,-0.310,-4.345,-0.300,4
25,5,-2.232,-0.301,-2.856,-0.307,3
25,6,-2.284,-0.305,-4.691,-0.301,3
25,7,-2.277,-0.305,-4.647,-0.301,4
25,8,-1.999,-0.324,-3.256,-0.288,4
25,9,-1.849,-0.337,-1.950,-0.289,4
25,10,-2.152,-0.308,-5.084,-0.300,2
25,11,-2.206,-0.306,-2.876,-0.303,4
25,12,-2.163,-0.320,-3.520,-0.289,4
25,13,-2.177,-0.317,-2.852,-0.292,4
25,14,-2.210,-0.312,-4.342,-0.296,4
25,15,-1.974,-0.322,-3.969,-0.290,4
25,16,-1.960,-0.319,-2.227,-0.298,3
25,17,-2.098,-0.320,-4.074,-0.289,4
25,18,-2.099,-0.307,-3.252,-0.303,2
25,19,-2.102,-0.306,-3.618,-0.303,4
25,20,-1.879,-0.308,-3.179,-0.306,4
25,21,-2.017,-0.308,-2.775,-0.304,4
25,22,-2.067,-0.321,-2.842,-0.291,4
25,23,-1.916,-0.316,-3.327,-0.297,2
25,24,-2.118,-0.316,-3.136,-0.294,1
25,25,-1.980,-0.316,-3.924,-0.295,2
25,26,-2.008,-0.312,-4.514,-0.299,1
25,27,-2.008,-0.312,-3.106,-0.299,3
25,28,-2.410,-0.308,-3.983,-0.298,3
25,29,-2.059,-0.313,-2.424,-0.300,2
25,30,-1.885,-0.328,-1.922,-0.297,1
25,31,-2.184,-0.315,-2.452,-0.296,2
25,32,-1.965,-0.316,-3.052,-0.296,2
25,33,-2.177,-0.309,-4.320,-0.299,2
25,34,-2.053,-0.324,-2.744,-0.288,1
25,35,-2.055,-0.310,-3.406,-0.300,2
25,36,-2.148,-0.306,-2.858,-0.304,2
25,37,-2.142,-0.307,-4.351,-0.301,2
25,38,-1.736,-0.313,-3.865,-0.305,2
25,39,-2.320,-0.330,-2.494,-0.280,2
25,40,-1.977,-0.315,-3.317,-0.297,1
26,1,-2.190,-0.306,-4.175,-0.302,4
26,2,-1.865,-0.322,-4.357,-0.292,4
26,3,-1.955,-0.324,-2.485,-0.291,4
26,4,-1.822,-0.332,-3.840,-0.284,4
26,5,-2.091,-0.312,-3.731,-0.297,1
26,6,-1.930,-0.308,-3.316,-0.305,4
26,7,-1.789,-0.307,-2.270,-0.314,4
26,8,-1.871,-0.314,-4.265,-0.300,4
26,9,-1.929,-0.320,-3.106,-0.294,4
26,10,-1.988,-0.313,-3.385,-0.299,1
26,11,-1.587,-0.362,-1.652,-0.286,4
26,12,-1.977,-0.310,-3.718,-0.302,4
26,13,-2.079,-0.314,-3.359,-0.296,3
26,14,-1.991,-0.312,-4.303,-0.299,4
26,15,-1.925,-0.318,-3.884,-0.295,4
26,16,-2.012,-0.313,-4.783,-0.298,3
26,17,-2.032,-0.314,-4.304,-0.296,4
26,18,-1.907,-0.326,-2.402,-0.291,3
26,19,-2.003,-0.313,-3.552,-0.298,4
26,20,-2.176,-0.317,-2.739,-0.293,4
26,21,-2.019,-0.317,-4.468,-0.294,3
26,22,-2.019,-0.309,-4.497,-0.302,3
26,23,-1.786,-0.326,-5.448,-0.291,1
26,24,-2.061,-0.337,-4.539,-0.275,3
26,25,-2.240,-0.310,-3.960,-0.297,3
26,26,-1.968,-0.342,-2.394,-0.276,3
26,27,-1.942,-0.305,-3.134,-0.307,3
26,28,-1.872,-0.312,-2.421,-0.306,4
26,29,-1.932,-0.310,-4.528,-0.302,3
26,30,-2.093,-0.309,-3.120,-0.301,1
26,31,-2.079,-0.324,-2.064,-0.294,1
26,32,-1.840,-0.319,-2.289,-0.301,1
26,33,-1.750,-0.329,-2.087,-0.297,1
26,34,-1.775,-0.311,-3.717,-0.306,2
26,35,-1.925,-0.309,-4.137,-0.304,1
26,36,-1.968,-0.312,-3.646,-0.299,1
26,37,-2.043,-0.315,-3.117,-0.296,1
26,38,-1.952,-0.322,-2.624,-0.292,1
26,39,-1.799,-0.320,-1.929,-0.306,1
26,40,-1.929,-0.342,-4.051,-0.273,1
27,1,-2.139,-0.314,-2.023,-0.303,4
27,2,-2.352,-0.294,-2.001,-0.321,4
27,3,-2.235,-0.302,-2.375,-0.309,4
27,4,-2.391,-0.296,-3.090,-0.311,4
27,5,-2.171,-0.302,-3.561,-0.306,1
27,6,-2.085,-0.319,-2.612,-0.293,4
27,7,-2.332,-0.303,-2.875,-0.304,2
27,8,-2.314,-0.306,-3.639,-0.300,4
27,9,-2.291,-0.306,-2.790,-0.302,4
27,10,-2.042,-0.312,-3.793,-0.298,4
27,11,-2.187,-0.300,-3.485,-0.308,4
27,12,-2.119,-0.316,-2.472,-0.296,2
27,13,-2.308,-0.294,-3.746,-0.313,4
27,14,-1.775,-0.314,-3.011,-0.304,4
27,15,-2.241,-0.289,-2.856,-0.320,3
27,16,-2.226,-0.301,-2.609,-0.308,4
27,17,-1.746,-0.324,-3.618,-0.295,4
27,18,-2.335,-0.290,-2.824,-0.318,4
27,19,-2.442,-0.300,-3.080,-0.306,3
27,20,-2.381,-0.308,-2.901,-0.299,4
27,21,-2.278,-0.294,-2.319,-0.317,4
27,22,-2.209,-0.303,-3.432,-0.304,4
27,23,-2.396,-0.302,-3.798,-0.303,4
27,24,-2.289,-0.302,-2.631,-0.307,4
27,25,-2.407,-0.304,-2.046,-0.309,1
27,26,-2.262,-0.311,-2.494,-0.299,3
27,27,-2.304,-0.297,-2.221,-0.315,1
27,28,-1.880,-0.310,-3.417,-0.304,3
27,29,-2.235,-0.304,-3.170,-0.304,4
27,30,-2.058,-0.319,-2.265,-0.296,4
27,31,-1.954,-0.315,-3.598,-0.297,4
27,32,-2.143,-0.313,-2.905,-0.297,4
27,33,-2.227,-0.304,-2.244,-0.309,3
27,34,-2.330,-0.299,-2.249,-0.312,1
