user,video,delta,theta,alpha,beta,op
14,18,-2.087,-0.308,-4.643,-0.302,3
14,19,-1.993,-0.315,-3.920,-0.296,4
14,20,-2.040,-0.312,-2.501,-0.301,4
14,21,-1.954,-0.315,-3.271,-0.298,2
14,22,-2.005,-0.308,-2.770,-0.304,1
14,23,-1.772,-0.319,-2.006,-0.307,2
14,24,-1.968,-0.311,-3.191,-0.301,2
14,25,-1.979,-0.315,-2.735,-0.298,1
14,26,-2.298,-0.326,-3.242,-0.282,1
14,27,-2.114,-0.309,-3.851,-0.300,3
14,28,-2.052,-0.386,-1.512,-0.260,1
14,29,-2.024,-0.310,-3.938,-0.300,2
14,30,-1.893,-0.305,-3.359,-0.308,2
14,31,-2.203,-0.325,-2.609,-0.285,2
14,32,-1.808,-0.330,-3.869,-0.286,2
14,33,-1.944,-0.318,-3.012,-0.295,2
14,34,-1.750,-0.366,-1.553,-0.281,2
14,35,-1.720,-0.330,-1.648,-0.309,2
14,36,-2.233,-0.313,-3.817,-0.294,2
14,37,-1.968,-0.315,-2.733,-0.298,2
14,38,-1.991,-0.339,-3.232,-0.275,2
14,39,-1.852,-0.327,-4.099,-0.288,4
14,40,-2.105,-0.340,-3.714,-0.272,4
15,1,-1.835,-0.325,-4.823,-0.290,4
15,2,-2.176,-0.315,-2.542,-0.295,3
15,3,-1.998,-0.313,-3.541,-0.298,3
15,4,-2.240,-0.308,-2.842,-0.301,3
15,5,-1.747,-0.321,-2.592,-0.300,4
15,6,-2.049,-0.310,-3.083,-0.300,4
15,7,-1.839,-0.322,-3.535,-0.293,3
15,8,-2.175,-0.305,-3.739,-0.303,4
15,9,-2.001,-0.309,-4.917,-0.301,4
15,10,-2.041,-0.321,-2.961,-0.291,2
15,11,-1.948,-0.316,-3.678,-0.296,4
15,12,-1.956,-0.328,-2.222,-0.290,3
15,13,-1.632,-0.344,-2.171,-0.287,3
15,14,-1.876,-0.315,-2.827,-0.301,3
15,15,-2.026,-0.310,-4.185,-0.300,3
15,16,-2.155,-0.311,-3.414,-0.298,1
15,17,-1.845,-0.322,-3.167,-0.294,3
15,18,-1.957,-0.308,-3.752,-0.303,3
15,19,-1.781,-0.323,-3.554,-0.294,3
15,20,-2.124,-0.308,-4.104,-0.301,4
15,21,-2.024,-0.331,-2.649,-0.282,1
15,22,-2.002,-0.310,-2.310,-0.305,1
15,23,-2.335,-0.318,-4.208,-0.289,1
15,24,-1.859,-0.319,-2.859,-0.297,2
15,25,-1.859,-0.318,-3.727,-0.297,2
15,26,-1.942,-0.318,-2.544,-0.297,1
15,27,-2.054,-0.309,-5.106,-0.301,3
15,28,-1.991,-0.313,-2.987,-0.299,1
15,29,-1.894,-0.311,-3.371,-0.303,2
15,30,-2.056,-0.321,-2.125,-0.296,2
15,31,-1.901,-0.313,-3.413,-0.300,1
15,32,-2.248,-0.301,-3.420,-0.306,2
15,33,-2.034,-0.306,-3.589,-0.305,1
15,34,-1.841,-0.352,-2.381,-0.270,2
15,35,-1.951,-0.313,-4.253,-0.299,4
15,36,-2.006,-0.322,-3.052,-0.290,4
15,37,-2.210,-0.312,-3.850,-0.296,2
15,38,-2.000,-0.309,-2.821,-0.303,2
15,39,-2.074,-0.306,-2.684,-0.305,2
15,40,-2.067,-0.314,-3.200,-0.296,2
16,1,-2.182,-0.303,-3.436,-0.305,2
16,2,-2.194,-0.308,-3.292,-0.301,4
16,3,-2.043,-0.349,-2.134,-0.271,4
16,4,-2.000,-0.299,-3.278,-0.312,4
16,5,-2.154,-0.301,-2.767,-0.308,4
16,6,-2.165,-0.331,-2.986,-0.280,1
16,7,-1.969,-0.318,-3.113,-0.294,3
16,8,-2.282,-0.308,-3.098,-0.300,1
16,9,-2.270,-0.307,-4.906,-0.300,1
16,10,-2.130,-0.309,-2.855,-0.301,4
16,11,-2.203,-0.313,-2.301,-0.299,3
16,12,-2.078,-0.311,-3.467,-0.299,3
16,13,-2.235,-0.311,-3.170,-0.296,1
16,14,-2.126,-0.311,-2.317,-0.302,2
16,15,-2.209,-0.319,-3.338,-0.290,2
16,16,-2.310,-0.312,-2.810,-0.296,1
16,17,-2.185,-0.305,-3.479,-0.303,2
16,18,-1.864,-0.319,-2.737,-0.297,4
16,19,-2.210,-0.307,-2.749,-0.302,1
16,20,-2.083,-0.315,-3.370,-0.295,2
16,21,-1.904,-0.313,-3.707,-0.300,1
16,22,-2.219,-0.341,-1.485,-0.296,3
16,23,-2.150,-0.306,-2.850,-0.303,1
16,24,-2.181,-0.303,-3.303,-0.306,2
16,25,-2.085,-0.314,-4.334,-0.296,1
16,26,-2.414,-0.308,-2.056,-0.305,2
16,27,-2.023,-0.306,-3.046,-0.305,2
16,28,-1.973,-0.332,-2.248,-0.285,1
16,29,-2.246,-0.309,-2.966,-0.299,1
16,30,-2.388,-0.315,-2.868,-0.292,3
16,31,-2.168,-0.314,-3.605,-0.294,2
16,32,-1.982,-0.307,-2.994,-0.305,4
16,33,-2.224,-0.306,-4.861,-0.301,1
16,34,-2.210,-0.312,-2.763,-0.297,2
16,35,-2.094,-0.306,-3.415,-0.304,1
16,36,-2.367,-0.306,-2.208,-0.305,3
16,37,-2.203,-0.304,-3.245,-0.304,4
16,38,-1.991,-0.303,-3.438,-0.308,2
16,39,-2.500,-0.312,-3.877,-0.293,4
16,40,-2.244,-0.308,-2.855,-0.301,1
17,1,-2.285,-0.312,-2.419,-0.298,2
17,2,-1.989,-0.318,-3.960,-0.293,4
17,3,-2.225,-0.312,-3.094,-0.296,4
17,4,-2.159,-0.317,-2.945,-0.292,4
17,5,-2.011,-0.317,-2.589,-0.296,4
17,6,-2.033,-0.306,-3.028,-0.305,4
17,7,-2.162,-0.310,-2.376,-0.302,4
17,8,-2.097,-0.309,-3.224,-0.301,3
17,9,-2.027,-0.312,-3.582,-0.298,4
17,10,-2.091,-0.309,-3.332,-0.301,4
17,11,-2.132,-0.307,-4.931,-0.302,4
17,12,-2.100,-0.322,-2.247,-0.292,3
17,13,-2.125,-0.306,-3.640,-0.302,2
17,14,-2.264,-0.318,-2.404,-0.293,4
17,15,-2.154,-0.307,-3.091,-0.301,3
17,16,-2.093,-0.317,-3.043,-0.294,3
17,17,-2.100,-0.315,-3.572,-0.294,1
17,18,-2.092,-0.310,-3.317,-0.299,3
17,19,-2.076,-0.314,-2.857,-0.297,4
17,20,-1.999,-0.313,-3.142,-0.299,3
17,21,-1.927,-0.317,-3.733,-0.296,1
17,22,-2.066,-0.318,-2.856,-0.293,1
17,23,-2.190,-0.305,-3.286,-0.303,1
17,24,-2.123,-0.327,-3.459,-0.283,1
17,25,-2.059,-0.319,-3.911,-0.292,3
17,26,-2.199,-0.316,-3.115,-0.292,1
17,27,-2.065,-0.311,-4.047,-0.299,1
17,28,-2.198,-0.304,-3.296,-0.304,3
17,29,-2.195,-0.305,-4.838,-0.302,3
17,30,-1.987,-0.339,-4.281,-0.274,2
17,31,-1.980,-0.309,-4.321,-0.302,2
17,32,-2.184,-0.318,-2.367,-0.294,2
17,33,-2.139,-0.312,-3.501,-0.297,2
17,34,-1.976,-0.312,-3.448,-0.299,2
17,35,-2.261,-0.310,-3.896,-0.297,2
17,36,-2.133,-0.313,-2.959,-0.297,2
17,37,-2.098,-0.305,-3.226,-0.304,2
17,38,-2.143,-0.312,-3.117,-0.297,2
17,39,-2.189,-0.315,-2.869,-0.294,4
17,40,-2.127,-0.316,-4.063,-0.293,4
18,1,-2.121,-0.307,-2.649,-0.304,4
18,2,-2.198,-0.318,-2.316,-0.294,4
18,3,-2.028,-0.325,-2.597,-0.288,4
18,4,-2.245,-0.322,-4.373,-0.286,4
18,5,-2.095,-0.320,-2.581,-0.292,4
18,6,-2.175,-0.316,-2.525,-0.295,4
18,7,-2.194,-0.322,-1.803,-0.300,4
18,8,-2.139,-0.310,-2.754,-0.300,4
18,9,-1.896,-0.314,-3.219,-0.299,4
18,10,-2.014,-0.314,-3.392,-0.297,4
18,11,-2.316,-0.310,-3.372,-0.297,4
18,12,-2.255,-0.309,-3.576,-0.299,3
18,13,-2.043,-0.313,-2.476,-0.300,3
18,14,-2.020,-0.320,-1.835,-0.304,3
18,15,-2.041,-0.310,-2.859,-0.301,4
18,16,-1.808,-0.310,-4.546,-0.305,1
18,17,-1.918,-0.310,-3.141,-0.303,4
18,18,-2.194,-0.316,-2.308,-0.297,3
18,19,-2.122,-0.299,-3.608,-0.310,4
18,20,-1.964,-0.310,-3.499,-0.302,4
18,21,-2.000,-0.322,-3.165,-0.290,1
18,22,-2.110,-0.334,-2.423,-0.279,3
18,23,-2.328,-0.303,-2.883,-0.304,1
18,24,-1.895,-0.316,-2.783,-0.298,2
18,25,-1.887,-0.326,-3.613,-0.288,2
18,26,-2.237,-0.308,-3.346,-0.300,3
18,27,-2.110,-0.307,-3.876,-0.302,4
18,28,-2.066,-0.316,-3.601,-0.294,3
18,29,-1.858,-0.341,-1.682,-0.293,1
18,30,-2.246,-0.297,-4.057,-0.311,2
18,31,-2.215,-0.306,-2.780,-0.303,2
18,32,-2.238,-0.325,-1.976,-0.292,2
18,33,-1.901,-0.307,-2.842,-0.307,1
18,34,-1.883,-0.376,-1.475,-0.273,1
18,35,-2.106,-0.317,-2.445,-0.296,4
18,36,-2.285,-0.300,-2.708,-0.308,4
18,37,-2.104,-0.318,-3.137,-0.292,2
18,38,-2.372,-0.308,-3.310,-0.298,1
18,39,-2.122,-0.317,-2.727,-0.293,1
18,40,-2.245,-0.306,-1.866,-0.313,1
19,1,-1.890,-0.317,-3.625,-0.297,4
19,2,-1.891,-0.333,-3.473,-0.282,4
19,3,-1.801,-0.331,-2.350,-0.290,4
19,4,-1.910,-0.316,-4.459,-0.297,4
19,5,-1.944,-0.317,-2.576,-0.297,4
19,6,-1.911,-0.336,-4.501,-0.279,4
19,7,-1.924,-0.320,-3.500,-0.294,4
19,8,-1.793,-0.320,-4.041,-0.296,4
19,9,-1.791,-0.327,-2.488,-0.293,4
19,10,-1.893,-0.317,-3.720,-0.297,4
19,11,-1.894,-0.336,-3.568,-0.279,4
19,12,-1.931,-0.328,-5.286,-0.285,4
19,13,-1.819,-0.321,-3.755,-0.294,4
19,14,-1.876,-0.329,-5.118,-0.286,3
19,15,-1.944,-0.322,-3.090,-0.291,3
19,16,-1.772,-0.319,-3.969,-0.298,1
19,17,-1.880,-0.330,-2.736,-0.286,3
19,18,-1.753,-0.318,-4.225,-0.299,4
19,19,-1.956,-0.320,-3.515,-0.293,4
19,20,-1.880,-0.317,-3.318,-0.297,4
19,21,-1.868,-0.330,-4.104,-0.285,1
19,22,-1.721,-0.332,-2.153,-0.294,3
19,23,-1.740,-0.320,-4.079,-0.299,1
19,24,-1.831,-0.323,-3.584,-0.292,1
19,25,-1.805,-0.334,-2.937,-0.284,1
19,26,-1.686,-0.322,-3.395,-0.299,1
19,27,-2.000,-0.321,-3.889,-0.291,1
19,28,-1.910,-0.316,-4.018,-0.297,3
19,29,-1.842,-0.322,-2.943,-0.294,2
19,30,-1.875,-0.326,-2.680,-0.290,1
19,31,-1.732,-0.322,-3.325,-0.298,4
19,32,-1.817,-0.322,-3.897,-0.294,2
19,33,-1.868,-0.322,-3.024,-0.293,2
19,34,-1.862,-0.325,-3.243,-0.290,2
19,35,-1.843,-0.321,-3.411,-0.295,2
19,36,-1.794,-0.320,-2.753,-0.298,2
19,37,-1.820,-0.327,-4.009,-0.289,2
19,38,-1.944,-0.324,-3.284,-0.289,2
19,39,-1.879,-0.323,-3.655,-0.292,4
19,40,-1.979,-0.317,-3.850,-0.295,2
20,1,-2.014,-0.319,-2.490,-0.295,3
20,2,-2.173,-0.314,-3.654,-0.294,4
20,3,-2.074,-0.313,-3.071,-0.298,3
20,4,-2.017,-0.320,-3.518,-0.291,4
20,5,-2.264,-0.316,-2.930,-0.292,4
20,6,-2.011,-0.319,-3.245,-0.293,4
20,7,-2.006,-0.309,-3.150,-0.302,4
20,8,-2.071,-0.316,-2.957,-0.295,4
20,9,-2.035,-0.313,-3.519,-0.298,4
20,10,-2.059,-0.308,-4.410,-0.302,4
20,11,-2.064,-0.310,-3.454,-0.300,4
20,12,-2.137,-0.356,-3.844,-0.258,4
20,13,-2.129,-0.336,-2.570,-0.277,4
20,14,-2.053,-0.320,-2.757,-0.291,4
20,15,-2.124,-0.331,-2.242,-0.284,4
20,16,-2.018,-0.312,-2.982,-0.299,3
20,17,-2.133,-0.308,-2.876,-0.302,3
20,18,-2.178,-0.308,-3.558,-0.300,4
20,19,-2.028,-0.314,-2.201,-0.301,4
20,20,-2.067,-0.326,-4.067,-0.284,4
20,21,-2.110,-0.315,-3.201,-0.295,1
20,22,-2.010,-0.327,-2.144,-0.291,2
20,23,-1.933,-0.331,-4.205,-0.282,2
20,24,-2.108,-0.323,-2.662,-0.288,2
20,25,-1.968,-0.315,-4.307,-0.296,2
20,26,-2.102,-0.320,-3.130,-0.290,1
20,27,-2.196,-0.316,-4.012,-0.292,3
20,28,-2.042,-0.334,-3.503,-0.278,3
20,29,-2.185,-0.341,-2.883,-0.271,2
20,30,-2.135,-0.315,-3.710,-0.294,2
20,31,-1.906,-0.359,-3.945,-0.260,2
20,32,-2.075,-0.334,-3.326,-0.278,4
20,33,-2.240,-0.441,-1.368,-0.230,2
20,34,-2.034,-0.340,-3.660,-0.273,2
20,35,-2.055,-0.344,-3.761,-0.269,2
20,36,-1.927,-0.318,-3.213,-0.295,2
20,37,-2.067,-0.331,-1.821,-0.293,2
20,38,-2.049,-0.318,-3.549,-0.292,2
20,39,-1.718,-0.365,-1.746,-0.274,2
20,40,-2.040,-0.321,-2.183,-0.295,1
21,1,-2.249,-0.309,-2.931,-0.299,3
21,2,-2.059,-0.354,-2.423,-0.264,4
21,3,-2.134,-0.316,-3.087,-0.294,1
21,4,-2.089,-0.317,-2.565,-0.295,4
21,5,-2.255,-0.312,-3.258,-0.296,4
21,6,-2.318,-0.444,-2.550,-0.199,4
21,7,-2.175,-0.313,-3.335,-0.296,4
21,8,-2.173,-0.308,-3.589,-0.300,4
21,9,-2.104,-0.305,-3.823,-0.304,4
21,10,-2.050,-0.337,-3.198,-0.276,4
21,11,-2.058,-0.330,-3.049,-0.282,4
21,12,-2.008,-0.313,-3.568,-0.298,1
21,13,-1.950,-0.315,-3.618,-0.297,2
21,14,-2.034,-0.311,-4.127,-0.299,4
21,15,-2.111,-0.308,-2.815,-0.302,4
21,16,-2.004,-0.307,-3.873,-0.304,4
21,17,-1.982,-0.318,-2.860,-0.295,3
21,18,-1.766,-0.315,-1.784,-0.317,4
21,19,-2.049,-0.313,-2.777,-0.298,4
21,20,-2.119,-0.313,-2.921,-0.297,2
21,21,-2.027,-0.308,-4.266,-0.302,1
21,22,-2.090,-0.307,-3.179,-0.303,2
21,23,-2.257,-0.317,-3.532,-0.290,2
21,24,-2.122,-0.315,-2.455,-0.297,2
21,25,-2.205,-0.386,-2.311,-0.238,2
21,26,-2.048,-0.317,-3.406,-0.293,1
21,27,-2.147,-0.324,-2.926,-0.286,2
21,28,-2.146,-0.373,-1.715,-0.260,2
21,29,-2.060,-0.311,-3.997,-0.299,2
21,30,-1.729,-0.320,-2.747,-0.301,2
21,31,-2.126,-0.315,-4.661,-0.294,4
21,32,-2.203,-0.312,-2.688,-0.298,4
21,33,-2.063,-0.311,-3.659,-0.299,4
21,34,-2.192,-0.332,-2.524,-0.280,1
21,35,-2.219,-0.320,-3.500,-0.288,1
21,36,-1.808,-0.335,-2.250,-0.287,4
21,37,-2.060,-0.333,-1.743,-0.293,2
21,38,-1.950,-0.328,-1.852,-0.297,2
21,39,-2.036,-0.311,-2.523,-0.302,4
21,40,-2.141,-0.321,-3.413,-0.288,2
22,1,-2.138,-0.303,-3.094,-0.306,3
22,2,-1.959,-0.316,-3.930,-0.296,4
22,3,-2.341,-0.321,-3.317,-0.286,4
22,4,-1.949,-0.336,-2.377,-0.281,4
22,5,-1.956,-0.360,-1.955,-0.267,4
22,6,-1.754,-0.407,-2.404,-0.231,1
22,7,-1.931,-0.316,-2.458,-0.300,3
22,8,-2.156,-0.319,-3.051,-0.291,3
22,9,-2.064,-0.328,-2.680,-0.285,4
22,10,-1.986,-0.335,-2.197,-0.283,2
22,11,-2.062,-0.323,-2.706,-0.289,4
22,12,-1.808,-0.318,-2.920,-0.299,1
22,13,-1.903,-0.319,-2.536,-0.297,3
22,14,-1.952,-0.319,-2.942,-0.294,4
22,15,-2.115,-0.317,-2.866,-0.294,4
22,16,-2.066,-0.305,-2.507,-0.307,3
22,17,-2.241,-0.319,-2.752,-0.291,3
22,18,-1.957,-0.323,-1.938,-0.299,4
22,19,-2.079,-0.325,-3.567,-0.285,4
22,20,-1.973,-0.331,-2.731,-0.283,4
22,21,-2.139,-0.319,-2.085,-0.297,1
22,22,-2.040,-0.328,-2.131,-0.289,1
22,23,-1.942,-0.321,-1.841,-0.304,2
22,24,-2.073,-0.318,-2.068,-0.299,2
22,25,-2.038,-0.326,-2.440,-0.288,1
22,26,-2.134,-0.337,-1.928,-0.284,1
22,27,-2.130,-0.343,-1.561,-0.291,4
22,28,-2.024,-0.326,-2.364,-0.289,1
22,29,-1.897,-0.313,-2.129,-0.307,2
22,30,-2.122,-0.318,-2.321,-0.295,2
22,31,-2.092,-0.328,-2.953,-0.283,1
22,32,-1.899,-0.334,-2.514,-0.283,2
22,33,-2.093,-0.317,-2.275,-0.297,2
22,34,-2.028,-0.333,-3.186,-0.279,4
22,35,-2.409,-0.308,-2.221,-0.303,2
22,36,-2.179,-0.309,-2.730,-0.300,2
22,37,-2.043,-0.320,-2.917,-0.291,2
22,38,-2.192,-0.336,-3.491,-0.274,2
22,39,-2.057,-0.326,-2.768,-0.286,2
22,40,-1.947,-0.320,-2.118,-0.299,1
23,1,-2.269,-0.310,-3.584,-0.297,4
23,2,-2.248,-0.318,-2.565,-0.292,4
23,3,-2.251,-0.307,-4.391,-0.300,3
23,4,-2.303,-0.303,-3.426,-0.304,4
23,5,-1.833,-0.318,-2.845,-0.298,4
23,6,-1.685,-0.323,-3.366,-0.298,3
23,7,-2.330,-0.302,-4.470,-0.305,4
23,8,-2.319,-0.321,-3.829,-0.286,3
23,9,-2.028,-0.314,-2.414,-0.300,3
23,10,-1.852,-0.328,-2.575,-0.289,3
23,11,-2.501,-0.303,-2.486,-0.305,3
23,12,-2.244,-0.319,-2.895,-0.290,3
23,13,-2.306,-0.319,-2.792,-0.289,4
23,14,-2.367,-0.308,-2.600,-0.300,4
23,15,-1.833,-0.316,-3.407,-0.299,3
23,16,-2.211,-0.311,-3.586,-0.297,3
23,17,-2.188,-0.311,-2.261,-0.301,1
23,18,-1.797,-0.322,-2.298,-0.299,3
23,19,-2.216,-0.311,-2.434,-0.299,4
23,20,-2.065,-0.324,-2.880,-0.288,1
23,21,-2.100,-0.320,-2.595,-0.292,1
23,22,-1.503,-0.327,-2.872,-0.304,1
23,23,-2.392,-0.303,-3.331,-0.303,1
23,24,-2.455,-0.306,-2.549,-0.301,3
23,25,-2.122,-0.313,-2.614,-0.298,1
23,26,-2.086,-0.318,-3.106,-0.292,1
23,27,-2.014,-0.313,-3.443,-0.298,3
23,28,-1.939,-0.307,-3.409,-0.305,3
23,29,-2.073,-0.329,-2.703,-0.283,1
23,30,-2.116,-0.308,-3.853,-0.301,1
23,31,-2.066,-0.304,-2.730,-0.307,1
23,32,-2.176,-0.311,-3.297,-0.298,4
23,33,-2.045,-0.318,-2.417,-0.296,3
23,34,-2.360,-0.314,-2.463,-0.295,4
23,35,-1.807,-0.321,-3.401,-0.296,3
23,36,-2.535,-0.303,-2.747,-0.303,1
23,37,-2.350,-0.307,-2.904,-0.300,1
23,38,-1.925,-0.325,-3.350,-0.288,1
23,39,-1.826,-0.316,-2.775,-0.300,1
23,40,-1.873,-0.318,-3.926,-0.296,1
24,1,-1.883,-0.320,-1.989,-0.302,4
24,2,-2.020,-0.316,-2.559,-0.297,4
24,3,-2.035,-0.338,-3.628,-0.274,4
24,4,-2.132,-0.312,-2.198,-0.302,4
24,5,-1.986,-0.316,-2.755,-0.297,4
24,6,-1.901,-0.328,-2.103,-0.293,4
24,7,-1.958,-0.314,-2.449,-0.301,2
24,8,-2.061,-0.316,-2.798,-0.295,3
24,9,-1.894,-0.315,-2.708,-0.300,4
24,10,-1.939,-0.321,-1.841,-0.304,4
24,11,-2.169,-0.322,-4.571,-0.287,4
24,12,-2.001,-0.317,-3.807,-0.294,3
24,13,-1.910,-0.318,-4.984,-0.295,4
24,14,-1.891,-0.325,-1.830,-0.301,4
24,15,-2.000,-0.315,-4.343,-0.296,3
24,16,-1.949,-0.327,-2.998,-0.287,1
24,17,-1.954,-0.314,-2.723,-0.299,2
24,18,-2.091,-0.316,-2.896,-0.295,4
24,19,-1.919,-0.325,-3.689,-0.289,4
24,20,-2.103,-0.335,-1.937,-0.285,2
24,21,-2.062,-0.319,-2.505,-0.293,2
24,22,-2.051,-0.313,-3.369,-0.298,2
24,23,-1.921,-0.319,-3.534,-0.294,2
24,24,-2.057,-0.315,-2.721,-0.297,2
24,25,-1.868,-0.323,-2.900,-0.293,2
24,26,-1.978,-0.314,-2.833,-0.299,2
24,27,-1.946,-0.319,-2.302,-0.297,4
24,28,-2.016,-0.322,-3.168,-0.290,2
24,29,-1.947,-0.318,-3.240,-0.295,2
24,30,-2.013,-0.313,-3.070,-0.298,2
24,31,-2.073,-0.328,-3.038,-0.284,2
24,32,-2.028,-0.308,-2.796,-0.303,2
24,33,-1.938,-0.313,-4.288,-0.299,3
24,34,-1.917,-0.330,-2.676,-0.286,2
24,35,-2.093,-0.370,-4.194,-0.248,2
24,36,-2.038,-0.323,-3.096,-0.288,1
24,37,-2.000,-0.317,-2.762,-0.296,2
24,38,-1.926,-0.319,-4.111,-0.294,2
24,39,-2.168,-0.312,-2.981,-0.297,2
24,40,-1.961,-0.338,-3.064,-0.276,2
25,1,-2.229,-0.311,-4.150,-0.296,4
25,2,-2.051,-0.318,-3.873,-0.292,2
25,3,-2.132,-0.312,-2.663,-0.299,4
25,4,-2.011,-0.307,-3.966,-0.304,4
25,5,-2.226,-0.299,-2.797,-0.309,3
25,6,-2.251,-0.305,-4.734,-0.302,3
25,7,-2.233,-0.307,-4.936,-0.300,4
25,8,-1.956,-0.322,-3.086,-0.291,4
25,9,-1.804,-0.341,-1.915,-0.287,4
25,10,-2.130,-0.310,-5.268,-0.299,2
25,11,-2.144,-0.310,-2.724,-0.300,4
25,12,-2.175,-0.322,-3.326,-0.287,4
25,13,-2.195,-0.321,-2.773,-0.289,4
25,14,-2.076,-0.313,-4.313,-0.296,4
25,15,-1.966,-0.321,-4.256,-0.291,4
25,16,-1.996,-0.310,-3.011,-0.302,3
25,17,-2.114,-0.333,-3.980,-0.278,4
25,18,-2.050,-0.308,-3.178,-0.302,2
25,19,-2.079,-0.308,-3.629,-0.302,4
25,20,-1.843,-0.310,-3.351,-0.305,4
25,21,-2.039,-0.309,-2.827,-0.302,4
25,22,-1.987,-0.325,-2.587,-0.289,4
25,23,-1.860,-0.319,-3.257,-0.296,2
25,24,-2.066,-0.321,-2.935,-0.290,1
25,25,-1.985,-0.315,-4.040,-0.296,2
25,26,-1.976,-0.313,-4.022,-0.299,1
25,27,-2.027,-0.311,-3.002,-0.300,3
25,28,-2.394,-0.309,-4.038,-0.297,3
25,29,-2.016,-0.314,-2.284,-0.301,2
25,30,-1.844,-0.330,-1.805,-0.299,1
25,31,-2.124,-0.316,-2.164,-0.299,2
25,32,-1.871,-0.320,-2.891,-0.295,2
25,33,-2.223,-0.312,-4.168,-0.295,2
25,34,-2.005,-0.330,-2.478,-0.284,1
25,35,-2.020,-0.311,-3.792,-0.300,2
25,36,-2.155,-0.308,-2.542,-0.303,2
25,37,-2.126,-0.308,-3.891,-0.301,2
25,38,-1.668,-0.315,-4.053,-0.307,2
25,39,-2.291,-0.323,-2.446,-0.287,2
25,40,-1.967,-0.316,-3.104,-0.297,1
26,1,-2.159,-0.307,-4.012,-0.301,4
26,2,-1.890,-0.321,-4.414,-0.293,4
26,3,-1.949,-0.325,-2.352,-0.291,4
26,4,-1.823,-0.333,-3.665,-0.284,4
26,5,-2.093,-0.312,-3.879,-0.297,1
26,6,-1.852,-0.313,-3.566,-0.302,4
26,7,-1.798,-0.307,-2.268,-0.313,4
26,8,-1.865,-0.315,-3.976,-0.299,4
26,9,-1.933,-0.319,-3.146,-0.294,4
26,10,-1.961,-0.312,-3.474,-0.300,1
26,11,-1.588,-0.361,-1.668,-0.286,4
26,12,-1.963,-0.311,-3.479,-0.301,4
26,13,-2.073,-0.315,-3.334,-0.296,3
26,14,-2.002,-0.313,-4.963,-0.298,4
26,15,-1.931,-0.317,-3.700,-0.296,4
26,16,-2.014,-0.314,-4.170,-0.297,3
26,17,-2.030,-0.315,-4.398,-0.296,4
26,18,-1.916,-0.326,-2.404,-0.291,3
26,19,-1.992,-0.313,-3.725,-0.299,4
26,20,-2.163,-0.318,-2.669,-0.292,4
26,21,-2.024,-0.318,-4.154,-0.293,3
26,22,-2.032,-0.309,-4.918,-0.301,3
26,23,-1.796,-0.325,-4.665,-0.291,1
26,24,-2.065,-0.337,-4.050,-0.275,3
26,25,-2.235,-0.310,-4.173,-0.298,3
26,26,-1.987,-0.346,-2.371,-0.272,3
26,27,-1.940,-0.306,-3.000,-0.307,3
26,28,-1.859,-0.312,-2.401,-0.306,4
26,29,-1.928,-0.310,-4.585,-0.302,3
26,30,-2.090,-0.309,-3.111,-0.301,1
26,31,-2.065,-0.325,-2.060,-0.293,1
26,32,-1.841,-0.320,-2.278,-0.300,1
26,33,-1.757,-0.329,-2.062,-0.297,1
26,34,-1.756,-0.312,-3.656,-0.306,2
26,35,-1.922,-0.310,-4.591,-0.303,1
26,36,-1.970,-0.312,-3.604,-0.300,1
26,37,-2.043,-0.314,-3.016,-0.297,1
26,38,-1.987,-0.323,-2.611,-0.291,1
26,39,-1.788,-0.321,-1.974,-0.305,1
26,40,-1.942,-0.342,-3.834,-0.273,1
27,1,-1.913,-0.314,-2.859,-0.300,4
27,2,-2.144,-0.300,-1.729,-0.325,4
27,3,-2.022,-0.305,-2.719,-0.307,4
27,4,-2.108,-0.307,-3.259,-0.303,4
27,5,-2.012,-0.306,-3.479,-0.305,1
27,6,-2.005,-0.322,-2.412,-0.292,4
27,7,-2.077,-0.309,-4.426,-0.300,2
27,8,-2.069,-0.314,-3.567,-0.296,4
27,9,-2.191,-0.310,-3.505,-0.298,4
27,10,-2.012,-0.316,-3.609,-0.295,4
27,11,-1.968,-0.311,-3.346,-0.301,4
27,12,-2.003,-0.311,-2.819,-0.301,2
27,13,-2.051,-0.314,-4.052,-0.296,4
27,14,-1.911,-0.309,-3.662,-0.304,4
27,15,-2.091,-0.304,-2.559,-0.308,3
27,16,-2.147,-0.304,-2.992,-0.305,4
27,17,-1.775,-0.323,-4.771,-0.295,4
27,18,-2.067,-0.300,-2.975,-0.310,4
27,19,-2.162,-0.297,-3.373,-0.312,3
27,20,-2.117,-0.308,-3.311,-0.301,4
27,21,-2.029,-0.303,-2.814,-0.309,4
27,22,-2.294,-0.306,-3.179,-0.301,4
27,23,-2.173,-0.303,-3.597,-0.305,4
27,24,-2.065,-0.303,-5.034,-0.307,4
27,25,-2.239,-0.310,-2.065,-0.305,1
27,26,-2.130,-0.310,-3.318,-0.299,3
27,27,-1.949,-0.307,-2.509,-0.308,1
27,28,-1.785,-0.317,-5.729,-0.300,3
27,29,-2.093,-0.311,-3.802,-0.298,4
27,30,-1.980,-0.322,-2.750,-0.291,4
27,31,-1.850,-0.312,-2.922,-0.303,4
27,32,-2.038,-0.317,-3.306,-0.294,4
27,33,-2.182,-0.314,-2.096,-0.301,3
27,34,-2.194,-0.299,-4.150,-0.309,1
