user,video,delta,theta,alpha,beta,op
14,18,-2.075,-0.310,-4.092,-0.299,3
14,19,-2.076,-0.311,-3.609,-0.299,4
14,20,-2.054,-0.311,-2.762,-0.301,4
14,21,-1.932,-0.316,-3.900,-0.296,2
14,22,-2.022,-0.308,-2.786,-0.304,1
14,23,-1.853,-0.316,-1.977,-0.308,2
14,24,-1.989,-0.310,-3.131,-0.302,2
14,25,-1.920,-0.315,-2.388,-0.301,1
14,26,-2.241,-0.325,-3.302,-0.284,1
14,27,-2.040,-0.310,-3.689,-0.300,3
14,28,-2.036,-0.348,-1.808,-0.279,1
14,29,-2.066,-0.312,-3.828,-0.298,2
14,30,-1.899,-0.302,-3.133,-0.311,2
14,31,-2.171,-0.333,-2.519,-0.279,2
14,32,-1.814,-0.329,-3.706,-0.288,2
14,33,-2.023,-0.315,-2.883,-0.297,2
14,34,-1.835,-0.361,-1.443,-0.289,2
14,35,-1.819,-0.327,-1.594,-0.311,2
14,36,-2.139,-0.307,-3.820,-0.302,2
14,37,-2.022,-0.312,-2.938,-0.300,2
14,38,-1.950,-0.336,-2.795,-0.279,2
14,39,-1.936,-0.330,-3.396,-0.284,4
14,40,-2.106,-0.337,-4.469,-0.274,4
15,1,-1.923,-0.318,-3.406,-0.295,4
15,2,-2.098,-0.313,-2.576,-0.298,3
15,3,-2.100,-0.310,-3.386,-0.300,3
15,4,-2.094,-0.309,-2.731,-0.301,3
15,5,-1.933,-0.315,-3.304,-0.298,4
15,6,-2.158,-0.301,-3.230,-0.308,4
15,7,-1.970,-0.318,-4.474,-0.294,3
15,8,-2.211,-0.307,-3.482,-0.301,4
15,9,-2.073,-0.308,-2.346,-0.305,4
15,10,-2.136,-0.319,-2.852,-0.291,2
15,11,-2.029,-0.311,-3.755,-0.300,4
15,12,-2.052,-0.317,-2.268,-0.297,3
15,13,-1.719,-0.334,-2.404,-0.289,3
15,14,-1.984,-0.315,-2.653,-0.298,3
15,15,-2.102,-0.309,-3.738,-0.300,3
15,16,-2.252,-0.306,-5.588,-0.301,1
15,17,-1.926,-0.316,-3.157,-0.297,3
15,18,-1.995,-0.312,-2.982,-0.300,3
15,19,-1.949,-0.317,-3.032,-0.296,3
15,20,-2.190,-0.306,-3.650,-0.302,4
15,21,-2.018,-0.330,-2.627,-0.283,1
15,22,-2.000,-0.312,-2.249,-0.304,1
15,23,-2.385,-0.310,-3.090,-0.297,1
15,24,-1.863,-0.323,-3.414,-0.292,2
15,25,-1.945,-0.320,-4.873,-0.292,2
15,26,-1.969,-0.316,-2.551,-0.298,1
15,27,-2.181,-0.302,-3.645,-0.306,3
15,28,-2.082,-0.312,-3.363,-0.298,1
15,29,-1.909,-0.311,-3.495,-0.302,2
15,30,-2.084,-0.323,-2.056,-0.295,2
15,31,-1.985,-0.313,-3.334,-0.299,1
15,32,-2.295,-0.301,-3.784,-0.305,2
15,33,-2.118,-0.303,-3.174,-0.306,1
15,34,-1.911,-0.328,-2.664,-0.287,2
15,35,-2.011,-0.313,-3.459,-0.298,4
15,36,-2.105,-0.311,-3.268,-0.299,4
15,37,-2.248,-0.311,-3.499,-0.296,2
15,38,-2.078,-0.308,-3.036,-0.303,2
15,39,-2.125,-0.306,-2.405,-0.306,2
15,40,-2.253,-0.310,-3.372,-0.298,2
16,1,-1.982,-0.312,-2.808,-0.301,2
16,2,-1.773,-0.329,-2.272,-0.293,4
16,3,-2.005,-0.327,-3.520,-0.285,4
16,4,-1.838,-0.311,-3.227,-0.304,4
16,5,-2.143,-0.304,-2.568,-0.307,4
16,6,-2.116,-0.315,-3.703,-0.294,1
16,7,-2.038,-0.321,-4.957,-0.290,3
16,8,-2.104,-0.309,-2.944,-0.301,1
16,9,-1.925,-0.309,-4.511,-0.303,1
16,10,-1.945,-0.307,-2.725,-0.307,4
16,11,-1.882,-0.319,-3.339,-0.296,3
16,12,-1.919,-0.316,-3.450,-0.298,3
16,13,-2.059,-0.317,-3.575,-0.293,1
16,14,-1.886,-0.321,-2.145,-0.299,2
16,15,-1.978,-0.331,-3.827,-0.282,2
16,16,-2.089,-0.313,-3.727,-0.296,1
16,17,-1.941,-0.315,-2.039,-0.305,2
16,18,-1.948,-0.313,-3.265,-0.300,4
16,19,-1.773,-0.315,-2.157,-0.308,1
16,20,-2.033,-0.318,-3.811,-0.293,2
16,21,-1.985,-0.309,-3.900,-0.302,1
16,22,-1.979,-0.322,-2.741,-0.292,3
16,23,-1.984,-0.313,-2.943,-0.299,1
16,24,-1.823,-0.313,-2.573,-0.305,2
16,25,-2.113,-0.327,-4.057,-0.283,1
16,26,-1.847,-0.312,-2.680,-0.304,2
16,27,-2.012,-0.308,-3.518,-0.302,2
16,28,-1.755,-0.350,-2.392,-0.274,1
16,29,-2.114,-0.311,-2.769,-0.300,1
16,30,-2.141,-0.310,-3.374,-0.299,3
16,31,-2.113,-0.317,-4.043,-0.292,2
16,32,-1.985,-0.313,-3.004,-0.300,4
16,33,-2.019,-0.312,-3.645,-0.299,1
16,34,-2.042,-0.312,-2.986,-0.299,2
16,35,-1.974,-0.311,-3.219,-0.301,1
16,36,-2.383,-0.309,-1.997,-0.306,3
16,37,-2.223,-0.302,-3.980,-0.306,4
16,38,-1.756,-0.305,-2.327,-0.317,2
16,39,-2.160,-0.310,-3.099,-0.299,4
16,40,-2.119,-0.323,-3.399,-0.287,1
17,1,-2.046,-0.320,-2.313,-0.295,2
17,2,-1.982,-0.319,-4.149,-0.293,4
17,3,-2.186,-0.314,-4.644,-0.294,4
17,4,-2.086,-0.319,-3.573,-0.291,4
17,5,-1.805,-0.329,-2.454,-0.290,4
17,6,-1.937,-0.316,-3.030,-0.298,4
17,7,-1.989,-0.325,-1.933,-0.297,4
17,8,-2.027,-0.312,-3.352,-0.299,3
17,9,-2.008,-0.319,-3.081,-0.292,4
17,10,-2.015,-0.312,-4.396,-0.298,4
17,11,-2.107,-0.312,-3.326,-0.297,4
17,12,-1.982,-0.324,-2.406,-0.291,3
17,13,-2.152,-0.316,-2.902,-0.293,2
17,14,-2.149,-0.317,-2.742,-0.293,4
17,15,-1.958,-0.317,-2.821,-0.297,3
17,16,-1.991,-0.319,-3.792,-0.293,3
17,17,-2.057,-0.315,-5.040,-0.295,1
17,18,-1.898,-0.317,-3.090,-0.297,3
17,19,-1.967,-0.315,-2.738,-0.298,4
17,20,-1.888,-0.315,-2.863,-0.299,3
17,21,-1.793,-0.324,-4.781,-0.292,1
17,22,-2.076,-0.312,-2.708,-0.299,1
17,23,-2.245,-0.310,-2.638,-0.299,1
17,24,-1.947,-0.324,-3.902,-0.289,1
17,25,-2.131,-0.317,-3.204,-0.293,3
17,26,-2.173,-0.322,-3.551,-0.287,1
17,27,-1.989,-0.315,-3.745,-0.296,1
17,28,-2.145,-0.310,-2.957,-0.299,3
17,29,-2.056,-0.321,-4.842,-0.289,3
17,30,-1.921,-0.328,-2.853,-0.287,2
17,31,-1.955,-0.311,-4.016,-0.301,2
17,32,-2.128,-0.328,-2.354,-0.285,2
17,33,-2.048,-0.318,-4.328,-0.293,2
17,34,-1.991,-0.318,-3.356,-0.293,2
17,35,-2.116,-0.314,-3.798,-0.295,2
17,36,-1.854,-0.319,-3.093,-0.296,2
17,37,-2.012,-0.310,-3.075,-0.301,2
17,38,-1.986,-0.317,-3.348,-0.295,2
17,39,-2.156,-0.318,-2.788,-0.292,4
17,40,-2.035,-0.313,-3.996,-0.297,4
18,1,-2.050,-0.309,-2.762,-0.303,4
18,2,-2.214,-0.322,-2.631,-0.288,4
18,3,-1.866,-0.325,-2.578,-0.291,4
18,4,-2.164,-0.324,-3.494,-0.286,4
18,5,-2.149,-0.324,-2.464,-0.288,4
18,6,-2.161,-0.317,-2.487,-0.294,4
18,7,-2.217,-0.321,-1.885,-0.298,4
18,8,-2.231,-0.313,-3.268,-0.295,4
18,9,-1.927,-0.314,-2.613,-0.301,4
18,10,-2.091,-0.310,-3.034,-0.300,4
18,11,-2.278,-0.307,-3.092,-0.300,4
18,12,-2.224,-0.309,-3.021,-0.300,3
18,13,-2.093,-0.319,-2.440,-0.293,3
18,14,-2.026,-0.315,-2.062,-0.303,3
18,15,-1.944,-0.310,-2.408,-0.305,4
18,16,-1.883,-0.312,-4.503,-0.302,1
18,17,-2.086,-0.306,-3.090,-0.304,4
18,18,-2.241,-0.317,-2.050,-0.298,3
18,19,-2.113,-0.307,-4.273,-0.301,4
18,20,-1.957,-0.303,-2.948,-0.310,4
18,21,-2.015,-0.321,-2.906,-0.291,1
18,22,-2.072,-0.343,-2.501,-0.272,3
18,23,-2.218,-0.305,-2.749,-0.304,1
18,24,-1.983,-0.313,-2.691,-0.300,2
18,25,-2.062,-0.317,-3.212,-0.293,2
18,26,-2.162,-0.308,-3.185,-0.300,3
18,27,-2.020,-0.312,-3.624,-0.298,4
18,28,-2.233,-0.306,-3.330,-0.302,3
18,29,-2.080,-0.342,-1.699,-0.287,1
18,30,-2.292,-0.303,-2.993,-0.304,2
18,31,-2.188,-0.303,-2.774,-0.306,2
18,32,-2.177,-0.321,-2.291,-0.291,2
18,33,-2.026,-0.308,-3.060,-0.303,1
18,34,-1.995,-0.367,-1.488,-0.278,1
18,35,-2.230,-0.309,-2.723,-0.300,4
18,36,-2.334,-0.301,-3.475,-0.306,4
18,37,-2.094,-0.318,-2.891,-0.293,2
18,38,-2.318,-0.317,-3.974,-0.290,1
18,39,-2.208,-0.316,-2.036,-0.300,1
18,40,-2.363,-0.294,-2.227,-0.317,1
19,1,-2.015,-0.298,-4.392,-0.313,4
19,2,-1.911,-0.330,-2.922,-0.285,4
19,3,-1.866,-0.319,-3.204,-0.296,4
19,4,-1.973,-0.310,-2.772,-0.303,4
19,5,-2.129,-0.308,-2.561,-0.303,4
19,6,-2.067,-0.333,-3.554,-0.278,4
19,7,-2.036,-0.312,-3.663,-0.298,4
19,8,-2.072,-0.320,-2.153,-0.296,4
19,9,-1.933,-0.314,-2.748,-0.300,4
19,10,-1.984,-0.316,-2.370,-0.299,4
19,11,-1.961,-0.325,-2.751,-0.289,4
19,12,-2.160,-0.319,-3.550,-0.290,4
19,13,-2.041,-0.311,-2.828,-0.301,4
19,14,-1.995,-0.321,-2.720,-0.292,3
19,15,-2.085,-0.318,-2.469,-0.295,3
19,16,-1.842,-0.320,-3.221,-0.296,1
19,17,-2.028,-0.323,-3.900,-0.288,3
19,18,-1.889,-0.312,-2.449,-0.305,4
19,19,-2.046,-0.306,-2.493,-0.307,4
19,20,-2.012,-0.314,-3.590,-0.297,4
19,21,-2.096,-0.372,-1.321,-0.285,1
19,22,-1.791,-0.320,-2.237,-0.302,3
19,23,-1.806,-0.315,-3.377,-0.301,1
19,24,-2.078,-0.309,-3.121,-0.301,1
19,25,-1.870,-0.324,-3.647,-0.291,1
19,26,-1.800,-0.314,-2.535,-0.305,1
19,27,-2.180,-0.307,-3.168,-0.302,1
19,28,-2.017,-0.314,-3.864,-0.297,3
19,29,-1.931,-0.315,-2.886,-0.298,2
19,30,-2.169,-0.342,-1.595,-0.290,1
19,31,-1.806,-0.311,-2.753,-0.306,4
19,32,-2.031,-0.316,-2.679,-0.296,2
19,33,-2.064,-0.316,-2.785,-0.295,2
19,34,-2.020,-0.318,-3.673,-0.293,2
19,35,-1.987,-0.319,-2.067,-0.300,2
19,36,-1.912,-0.318,-2.259,-0.300,2
19,37,-2.014,-0.309,-3.338,-0.302,2
19,38,-1.978,-0.316,-2.702,-0.297,2
19,39,-1.946,-0.317,-2.283,-0.300,4
19,40,-2.097,-0.312,-3.199,-0.298,2
20,1,-2.315,-0.298,-2.709,-0.310,3
20,2,-2.474,-0.298,-3.198,-0.308,4
20,3,-2.248,-0.308,-2.730,-0.301,3
20,4,-2.247,-0.306,-2.268,-0.306,4
20,5,-2.436,-0.308,-3.374,-0.298,4
20,6,-2.482,-0.306,-2.437,-0.302,4
20,7,-2.296,-0.299,-2.958,-0.309,4
20,8,-2.393,-0.303,-2.764,-0.304,4
20,9,-2.346,-0.301,-2.045,-0.312,4
20,10,-2.209,-0.300,-2.394,-0.311,4
20,11,-2.241,-0.301,-3.147,-0.307,4
20,12,-2.095,-0.305,-2.148,-0.311,4
20,13,-2.352,-0.311,-2.635,-0.297,4
20,14,-2.205,-0.325,-1.810,-0.296,4
20,15,-2.265,-0.307,-3.349,-0.300,4
20,16,-2.257,-0.309,-2.736,-0.300,3
20,17,-2.341,-0.299,-2.858,-0.308,3
20,18,-2.285,-0.319,-1.761,-0.303,4
20,19,-2.421,-0.308,-3.001,-0.298,4
20,20,-2.364,-0.293,-2.515,-0.316,4
20,21,-2.345,-0.312,-2.212,-0.299,1
20,22,-2.206,-0.311,-2.094,-0.304,2
20,23,-2.401,-0.319,-3.851,-0.287,2
20,24,-2.265,-0.311,-3.845,-0.296,2
20,25,-2.181,-0.304,-2.638,-0.306,2
20,26,-2.107,-0.299,-3.921,-0.310,1
20,27,-2.450,-0.303,-2.750,-0.304,3
20,28,-2.124,-0.306,-2.554,-0.305,3
20,29,-2.273,-0.305,-1.922,-0.312,2
20,30,-2.123,-0.320,-2.005,-0.298,2
20,31,-2.353,-0.296,-2.249,-0.315,2
20,32,-2.354,-0.313,-2.933,-0.294,4
20,33,-2.354,-0.302,-2.094,-0.311,2
20,34,-2.272,-0.324,-1.986,-0.293,2
20,35,-2.129,-0.294,-2.549,-0.317,2
20,36,-2.431,-0.319,-1.740,-0.302,2
20,37,-2.481,-0.310,-2.315,-0.299,2
20,38,-2.346,-0.312,-1.888,-0.306,2
20,39,-2.268,-0.304,-2.766,-0.305,2
20,40,-2.376,-0.298,-3.053,-0.308,1
21,1,-2.220,-0.310,-2.873,-0.299,3
21,2,-1.998,-0.348,-2.519,-0.269,4
21,3,-2.154,-0.313,-3.002,-0.296,1
21,4,-2.116,-0.314,-3.137,-0.296,4
21,5,-2.186,-0.310,-2.900,-0.298,4
21,6,-2.188,-0.406,-2.265,-0.225,4
21,7,-2.179,-0.315,-3.291,-0.294,4
21,8,-2.147,-0.306,-3.526,-0.302,4
21,9,-2.154,-0.303,-3.407,-0.305,4
21,10,-2.143,-0.335,-2.768,-0.277,4
21,11,-2.117,-0.329,-2.984,-0.282,4
21,12,-1.984,-0.311,-3.550,-0.300,1
21,13,-1.973,-0.318,-4.169,-0.294,2
21,14,-2.061,-0.309,-3.729,-0.301,4
21,15,-2.163,-0.314,-2.483,-0.298,4
21,16,-1.962,-0.307,-4.171,-0.305,4
21,17,-1.932,-0.315,-2.506,-0.300,3
21,18,-1.774,-0.316,-1.973,-0.310,4
21,19,-2.057,-0.313,-2.736,-0.298,4
21,20,-2.226,-0.309,-2.630,-0.300,2
21,21,-1.993,-0.314,-2.751,-0.299,1
21,22,-2.031,-0.313,-2.868,-0.299,2
21,23,-2.125,-0.317,-4.098,-0.292,2
21,24,-2.043,-0.312,-2.447,-0.301,2
21,25,-2.184,-0.344,-2.227,-0.272,2
21,26,-2.253,-0.313,-3.703,-0.294,1
21,27,-2.063,-0.315,-3.481,-0.295,2
21,28,-2.280,-0.324,-3.305,-0.284,2
21,29,-2.041,-0.311,-3.509,-0.300,2
21,30,-1.809,-0.314,-2.812,-0.303,2
21,31,-2.292,-0.314,-3.468,-0.293,4
21,32,-2.207,-0.317,-2.361,-0.295,4
21,33,-2.122,-0.309,-3.061,-0.301,4
21,34,-2.215,-0.329,-2.875,-0.281,1
21,35,-2.132,-0.325,-2.928,-0.286,1
21,36,-1.783,-0.331,-2.188,-0.292,4
21,37,-2.018,-0.323,-1.810,-0.301,2
21,38,-1.925,-0.330,-1.753,-0.298,2
21,39,-2.040,-0.311,-2.499,-0.302,4
21,40,-2.016,-0.323,-2.884,-0.289,2
22,1,-2.098,-0.303,-3.037,-0.306,3
22,2,-1.948,-0.316,-2.949,-0.297,4
22,3,-2.261,-0.314,-3.531,-0.293,4
22,4,-1.976,-0.325,-2.478,-0.290,4
22,5,-1.906,-0.340,-2.045,-0.283,4
22,6,-1.645,-0.391,-2.462,-0.246,1
22,7,-1.955,-0.309,-2.846,-0.304,3
22,8,-2.070,-0.318,-3.016,-0.292,3
22,9,-1.925,-0.328,-2.167,-0.291,4
22,10,-2.090,-0.322,-2.129,-0.294,2
22,11,-2.027,-0.320,-2.671,-0.292,4
22,12,-1.869,-0.314,-2.943,-0.301,1
22,13,-1.865,-0.319,-2.633,-0.297,3
22,14,-1.988,-0.314,-2.787,-0.298,4
22,15,-2.037,-0.322,-3.158,-0.289,4
22,16,-2.085,-0.304,-2.761,-0.306,3
22,17,-2.265,-0.315,-2.316,-0.296,3
22,18,-2.035,-0.320,-2.060,-0.298,4
22,19,-2.160,-0.317,-3.513,-0.292,4
22,20,-1.934,-0.340,-2.771,-0.276,4
22,21,-2.085,-0.321,-2.206,-0.295,1
22,22,-2.049,-0.328,-2.190,-0.289,1
22,23,-1.968,-0.320,-1.772,-0.306,2
22,24,-2.065,-0.319,-2.019,-0.299,2
22,25,-2.029,-0.328,-2.541,-0.286,1
22,26,-2.088,-0.333,-1.964,-0.287,1
22,27,-2.343,-0.322,-1.946,-0.294,4
22,28,-2.017,-0.328,-2.311,-0.288,1
22,29,-1.893,-0.314,-2.049,-0.308,2
22,30,-2.075,-0.315,-2.180,-0.301,2
22,31,-2.033,-0.324,-3.897,-0.287,1
22,32,-1.876,-0.329,-3.326,-0.286,2
22,33,-2.125,-0.313,-2.198,-0.301,2
22,34,-2.062,-0.333,-3.227,-0.279,4
22,35,-2.300,-0.308,-2.434,-0.302,2
22,36,-2.130,-0.309,-2.671,-0.302,2
22,37,-2.068,-0.318,-2.590,-0.295,2
22,38,-2.028,-0.338,-3.287,-0.275,2
22,39,-2.053,-0.323,-2.720,-0.289,2
22,40,-1.975,-0.319,-2.396,-0.296,1
23,1,-2.120,-0.309,-2.920,-0.301,4
23,2,-2.060,-0.334,-2.401,-0.281,4
23,3,-2.374,-0.310,-2.714,-0.297,3
23,4,-2.133,-0.308,-3.076,-0.301,4
23,5,-1.706,-0.317,-2.157,-0.309,4
23,6,-2.202,-0.306,-2.770,-0.303,3
23,7,-2.222,-0.318,-3.806,-0.290,4
23,8,-2.168,-0.311,-3.256,-0.298,3
23,9,-1.931,-0.309,-2.256,-0.308,3
23,10,-2.193,-0.311,-2.577,-0.299,3
23,11,-2.180,-0.309,-3.730,-0.299,3
23,12,-2.293,-0.315,-3.327,-0.292,3
23,13,-2.045,-0.316,-2.364,-0.298,4
23,14,-1.920,-0.315,-3.512,-0.298,4
23,15,-2.169,-0.313,-3.255,-0.296,3
23,16,-2.088,-0.314,-3.593,-0.295,3
23,17,-2.208,-0.311,-4.554,-0.297,1
23,18,-1.797,-0.321,-3.402,-0.295,3
23,19,-2.019,-0.312,-3.620,-0.299,4
23,20,-1.884,-0.340,-2.972,-0.277,1
23,21,-2.163,-0.310,-2.468,-0.301,1
23,22,-1.904,-0.318,-3.283,-0.295,1
23,23,-2.108,-0.305,-3.006,-0.305,1
23,24,-2.400,-0.313,-2.828,-0.294,3
23,25,-1.993,-0.310,-3.101,-0.301,1
23,26,-2.015,-0.314,-3.007,-0.297,1
23,27,-2.263,-0.298,-3.508,-0.309,3
23,28,-2.110,-0.300,-3.231,-0.310,3
23,29,-1.996,-0.304,-2.542,-0.310,1
23,30,-2.062,-0.315,-3.505,-0.295,1
23,31,-1.864,-0.313,-2.817,-0.302,1
23,32,-2.243,-0.339,-3.237,-0.271,4
23,33,-2.291,-0.355,-1.446,-0.286,3
23,34,-2.051,-0.319,-2.803,-0.293,4
23,35,-2.379,-0.311,-2.494,-0.298,3
23,36,-2.010,-0.312,-3.660,-0.299,1
23,37,-2.262,-0.309,-3.725,-0.298,1
23,38,-2.081,-0.309,-2.779,-0.302,1
23,39,-2.110,-0.313,-2.071,-0.303,1
23,40,-1.935,-0.317,-2.628,-0.297,1
24,1,-1.879,-0.317,-2.047,-0.304,4
24,2,-2.014,-0.315,-2.698,-0.297,4
24,3,-2.157,-0.341,-2.876,-0.271,4
24,4,-2.152,-0.312,-2.222,-0.302,4
24,5,-2.014,-0.316,-3.248,-0.296,4
24,6,-1.892,-0.325,-2.054,-0.296,4
24,7,-1.995,-0.313,-2.364,-0.301,2
24,8,-1.985,-0.316,-2.950,-0.296,3
24,9,-1.847,-0.315,-2.653,-0.302,4
24,10,-1.936,-0.321,-1.834,-0.305,4
24,11,-2.085,-0.322,-4.413,-0.288,4
24,12,-2.014,-0.318,-3.460,-0.293,3
24,13,-1.895,-0.322,-3.476,-0.292,4
24,14,-1.916,-0.320,-2.182,-0.298,4
24,15,-2.005,-0.316,-3.938,-0.295,3
24,16,-1.968,-0.322,-2.994,-0.291,1
24,17,-1.873,-0.316,-2.597,-0.300,2
24,18,-2.090,-0.316,-3.540,-0.293,4
24,19,-1.931,-0.323,-3.707,-0.290,4
24,20,-2.103,-0.331,-1.951,-0.289,2
24,21,-2.037,-0.321,-2.288,-0.294,2
24,22,-2.056,-0.311,-3.319,-0.299,2
24,23,-1.912,-0.317,-3.144,-0.297,2
24,24,-2.037,-0.313,-3.077,-0.298,2
24,25,-1.999,-0.314,-2.800,-0.298,2
24,26,-1.940,-0.316,-2.764,-0.297,2
24,27,-1.986,-0.318,-2.717,-0.295,4
24,28,-2.019,-0.319,-3.105,-0.292,2
24,29,-1.912,-0.320,-3.263,-0.294,2
24,30,-1.995,-0.313,-3.082,-0.299,2
24,31,-2.065,-0.325,-3.141,-0.286,2
24,32,-2.117,-0.308,-2.797,-0.302,2
24,33,-1.922,-0.312,-4.748,-0.301,3
24,34,-1.911,-0.325,-3.235,-0.289,2
24,35,-2.095,-0.369,-4.253,-0.249,2
24,36,-2.011,-0.330,-2.869,-0.283,1
24,37,-1.993,-0.317,-2.770,-0.296,2
24,38,-1.999,-0.315,-3.771,-0.296,2
24,39,-2.147,-0.314,-2.978,-0.296,2
24,40,-1.957,-0.335,-3.293,-0.279,2
25,1,-2.239,-0.313,-4.362,-0.294,4
25,2,-1.987,-0.321,-3.552,-0.290,2
25,3,-2.100,-0.321,-2.348,-0.292,4
25,4,-2.021,-0.303,-4.238,-0.308,4
25,5,-2.220,-0.298,-2.832,-0.311,3
25,6,-2.154,-0.306,-4.572,-0.302,3
25,7,-2.150,-0.313,-3.993,-0.296,4
25,8,-1.889,-0.321,-2.892,-0.294,4
25,9,-1.738,-0.344,-1.917,-0.287,4
25,10,-2.090,-0.314,-3.519,-0.295,2
25,11,-2.037,-0.318,-2.448,-0.295,4
25,12,-2.182,-0.325,-3.033,-0.284,4
25,13,-2.193,-0.325,-2.547,-0.286,4
25,14,-1.873,-0.318,-3.813,-0.297,4
25,15,-1.942,-0.320,-4.132,-0.293,4
25,16,-1.905,-0.309,-3.237,-0.304,3
25,17,-2.177,-0.360,-3.524,-0.254,4
25,18,-2.012,-0.311,-3.202,-0.300,2
25,19,-2.039,-0.312,-3.592,-0.299,4
25,20,-1.809,-0.315,-3.701,-0.301,4
25,21,-2.151,-0.309,-3.239,-0.300,4
25,22,-1.896,-0.327,-2.331,-0.291,4
25,23,-1.812,-0.321,-3.174,-0.296,2
25,24,-1.951,-0.328,-2.690,-0.287,1
25,25,-2.004,-0.314,-4.002,-0.297,2
25,26,-1.937,-0.314,-3.468,-0.299,1
25,27,-2.057,-0.309,-2.943,-0.302,3
25,28,-2.360,-0.310,-4.426,-0.296,3
25,29,-1.922,-0.317,-2.072,-0.303,2
25,30,-1.810,-0.330,-1.721,-0.303,1
25,31,-2.025,-0.320,-1.908,-0.302,2
25,32,-1.760,-0.323,-2.724,-0.296,2
25,33,-2.259,-0.316,-3.501,-0.292,2
25,34,-1.920,-0.343,-2.155,-0.278,1
25,35,-1.960,-0.313,-3.906,-0.299,2
25,36,-2.089,-0.312,-2.315,-0.301,2
25,37,-2.057,-0.310,-3.563,-0.300,2
25,38,-1.615,-0.317,-4.003,-0.307,2
25,39,-2.189,-0.313,-2.464,-0.298,2
25,40,-1.973,-0.317,-3.394,-0.295,1
26,1,-1.999,-0.310,-3.516,-0.301,4
26,2,-1.860,-0.326,-3.794,-0.289,4
26,3,-2.068,-0.318,-2.875,-0.293,4
26,4,-1.731,-0.335,-3.770,-0.285,4
26,5,-2.028,-0.312,-3.006,-0.299,1
26,6,-1.928,-0.315,-3.585,-0.297,4
26,7,-1.824,-0.307,-2.212,-0.313,4
26,8,-1.989,-0.309,-4.312,-0.302,4
26,9,-1.976,-0.321,-2.984,-0.292,4
26,10,-2.161,-0.309,-3.384,-0.299,1
26,11,-1.624,-0.358,-1.657,-0.287,4
26,12,-2.033,-0.308,-4.128,-0.302,4
26,13,-2.063,-0.315,-3.431,-0.295,3
26,14,-2.032,-0.315,-4.650,-0.296,4
26,15,-1.940,-0.318,-4.236,-0.294,4
26,16,-2.029,-0.313,-4.590,-0.298,3
26,17,-2.060,-0.314,-5.106,-0.296,4
26,18,-1.931,-0.323,-2.700,-0.292,3
26,19,-2.179,-0.312,-3.962,-0.296,4
26,20,-2.199,-0.316,-2.820,-0.294,4
26,21,-2.035,-0.316,-4.548,-0.295,3
26,22,-2.023,-0.309,-3.807,-0.301,3
26,23,-1.830,-0.324,-4.970,-0.291,1
26,24,-2.139,-0.336,-4.248,-0.275,3
26,25,-2.273,-0.311,-4.381,-0.296,3
26,26,-1.975,-0.337,-2.492,-0.279,3
26,27,-1.987,-0.302,-3.348,-0.309,3
26,28,-1.951,-0.308,-2.439,-0.307,4
26,29,-1.921,-0.313,-4.070,-0.300,3
26,30,-2.079,-0.308,-3.223,-0.301,1
26,31,-2.130,-0.320,-2.047,-0.296,1
26,32,-1.892,-0.315,-2.384,-0.302,1
26,33,-1.734,-0.328,-2.216,-0.296,1
26,34,-1.835,-0.307,-3.741,-0.308,2
26,35,-1.993,-0.309,-3.109,-0.302,1
26,36,-1.987,-0.311,-4.639,-0.300,1
26,37,-1.999,-0.321,-3.054,-0.292,1
26,38,-1.923,-0.321,-2.778,-0.293,1
26,39,-1.888,-0.319,-1.963,-0.304,1
26,40,-1.908,-0.342,-3.316,-0.274,1
27,1,-1.987,-0.311,-2.474,-0.303,4
27,2,-2.046,-0.330,-1.886,-0.293,4
27,3,-2.001,-0.312,-3.696,-0.299,4
27,4,-1.941,-0.316,-3.367,-0.296,4
27,5,-2.000,-0.310,-2.931,-0.301,1
27,6,-1.976,-0.316,-4.071,-0.295,4
27,7,-2.045,-0.312,-3.246,-0.299,2
27,8,-2.086,-0.315,-2.369,-0.298,4
27,9,-2.160,-0.310,-2.987,-0.299,4
27,10,-1.975,-0.319,-2.965,-0.294,4
27,11,-2.110,-0.306,-3.545,-0.303,4
27,12,-1.964,-0.316,-3.462,-0.296,2
27,13,-2.034,-0.320,-2.430,-0.294,4
27,14,-1.747,-0.310,-4.099,-0.308,4
27,15,-2.267,-0.304,-3.291,-0.303,3
27,16,-2.041,-0.308,-3.354,-0.302,4
27,17,-1.634,-0.331,-3.843,-0.292,4
27,18,-1.984,-0.310,-3.326,-0.301,4
27,19,-1.975,-0.312,-2.877,-0.301,3
27,20,-2.269,-0.312,-2.958,-0.296,4
27,21,-2.014,-0.314,-2.547,-0.300,4
27,22,-1.931,-0.322,-3.600,-0.291,4
27,23,-2.217,-0.308,-2.938,-0.300,4
27,24,-2.014,-0.314,-3.187,-0.298,4
27,25,-2.306,-0.310,-2.353,-0.300,1
27,26,-1.955,-0.317,-2.659,-0.297,3
27,27,-2.096,-0.309,-2.582,-0.303,1
27,28,-1.804,-0.320,-3.056,-0.297,3
27,29,-2.069,-0.309,-3.649,-0.301,4
27,30,-2.019,-0.317,-3.635,-0.294,4
27,31,-1.940,-0.310,-2.835,-0.303,4
27,32,-2.162,-0.309,-2.890,-0.301,4
27,33,-2.251,-0.312,-2.355,-0.299,3
27,34,-1.975,-0.309,-2.486,-0.305,1
